Date,Close,gain
2/10/2016,3244.7,0.00030829
2/11/2016,3202.2,-0.013098283
2/12/2016,3222.25,0.00626132
2/15/2016,3215.6,-0.002063775
2/16/2016,3179.8,-0.011133226
2/17/2016,3217.15,0.011746022
2/18/2016,3205.2,-0.003714468
2/19/2016,3223.05,0.005569075
2/22/2016,3228.3,0.001628892
2/23/2016,3227.3,-0.000309761
2/24/2016,3213.8,-0.004183063
2/25/2016,3147.8,-0.020536437
2/26/2016,3146.1,-0.00054006
2/29/2016,3157.4,0.003591749
3/1/2016,3196,0.012225249
3/2/2016,3249,0.016583229
3/3/2016,3198.5,-0.015543244
3/4/2016,3251.35,0.01652337
3/8/2016,3204,-0.014563181
3/9/2016,3249.35,0.014154182
3/10/2016,3230.95,-0.005662671
3/11/2016,3244.85,0.00430214
3/14/2016,3259.9,0.004638119
3/15/2016,3277.5,0.005398939
3/16/2016,3325.05,0.014508009
3/17/2016,3366.4,0.012435903
3/18/2016,3399.6,0.009862167
3/21/2016,3457.5,0.017031415
3/22/2016,3539,0.023571945
3/23/2016,3695.7,0.044278045
3/28/2016,3698.05,0.000635874
3/29/2016,3676.1,-0.005935561
3/30/2016,3772.95,0.026345856
3/31/2016,3814.75,0.011078864
4/1/2016,3811.1,-0.000956812
4/4/2016,3758.05,-0.013919866
4/5/2016,3705.6,-0.013956706
4/6/2016,3720.45,0.004007448
4/7/2016,3675.3,-0.012135629
4/8/2016,3683.2,0.002149484
4/11/2016,3677.65,-0.001506842
4/12/2016,3675.85,-0.000489443
4/13/2016,3737.45,0.016758029
4/18/2016,3713.45,-0.006421491
4/20/2016,3710.5,-0.00079441
4/21/2016,3703.1,-0.00199434
4/22/2016,3666.55,-0.009870109
4/25/2016,3664.05,-0.00068184
4/26/2016,3745,0.022093039
4/27/2016,3768.9,0.006381842
4/28/2016,3746.7,-0.005890313
4/29/2016,3731.4,-0.004083594
5/2/2016,3672.55,-0.01577156
5/3/2016,3626.2,-0.012620659
5/4/2016,3627.7,0.000413656
5/5/2016,3609.4,-0.005044519
5/6/2016,3582.25,-0.007522026
5/9/2016,3592.1,0.002749669
5/10/2016,3533.85,-0.016216141
5/11/2016,3536.75,0.000820635
5/12/2016,3467.65,-0.019537711
5/13/2016,3415.1,-0.015154355
5/16/2016,3435.4,0.005944189
5/17/2016,3417.6,-0.005181347
5/18/2016,3388.7,-0.008456227
5/19/2016,3345.2,-0.012836781
5/20/2016,3390.9,0.013661366
5/23/2016,3378.3,-0.003715828
5/24/2016,3403.55,0.007474173
5/25/2016,3436,0.009534163
5/26/2016,3505.7,0.020285215
5/27/2016,3528.35,0.006460907
5/30/2016,3572.25,0.012442076
5/31/2016,3554.45,-0.004982854
6/1/2016,3532.3,-0.006231625
6/2/2016,3533.9,0.000452963
6/3/2016,3538.6,0.001329975
6/6/2016,3516.75,-0.006174758
6/7/2016,3524.8,0.002289045
6/8/2016,3519.6,-0.001475261
6/9/2016,3504.6,-0.004261848
6/10/2016,3496.95,-0.002182845
6/13/2016,3498.55,0.000457542
6/14/2016,3491.15,-0.002115162
6/15/2016,3519.3,0.008063246
6/16/2016,3483.8,-0.010087233
6/17/2016,3527.45,0.012529422
6/20/2016,3498.85,-0.00810784
6/21/2016,3514.3,0.004415737
6/22/2016,3457.55,-0.016148308
6/23/2016,3416.2,-0.011959335
6/24/2016,3475.25,0.017285288
6/27/2016,3490.15,0.004287461
6/28/2016,3503.85,0.003925333
6/29/2016,3499.75,-0.001170141
6/30/2016,3487.4,-0.003528823
7/1/2016,3468.9,-0.005304812
7/4/2016,3503.1,0.009859033
7/5/2016,3495.15,-0.002269419
7/7/2016,3519.3,0.006909575
7/8/2016,3487.8,-0.008950644
7/11/2016,3519.6,0.009117495
7/12/2016,3512.6,-0.001988862
7/13/2016,3505.4,-0.002049764
7/14/2016,3522.05,0.004749815
7/15/2016,3458.95,-0.017915703
7/18/2016,3412.4,-0.013457841
7/19/2016,3428.45,0.004703435
7/20/2016,3401.1,-0.007977366
7/21/2016,3396.85,-0.001249596
7/22/2016,3399.1,0.000662378
7/25/2016,3410.1,0.003236151
7/26/2016,3390.85,-0.005644996
7/27/2016,3366.4,-0.007210581
7/28/2016,3346.5,-0.005911359
7/29/2016,3314.95,-0.00942776
8/1/2016,3222.55,-0.027873724
8/2/2016,3198.5,-0.007463034
8/3/2016,3142.65,-0.01746131
8/4/2016,3094.25,-0.015401015
8/5/2016,3140.5,0.014947079
8/8/2016,3121.1,-0.00617736
8/9/2016,3108.2,-0.004133158
8/10/2016,3063.5,-0.014381314
8/11/2016,3119.8,0.018377673
8/12/2016,3118.85,-0.000304507
8/16/2016,3050.9,-0.021786877
8/17/2016,3168.45,0.038529614
8/18/2016,3143.05,-0.008016538
8/19/2016,3121.6,-0.006824581
8/22/2016,3075.6,-0.014736033
8/23/2016,3081.95,0.002064638
8/24/2016,3051.15,-0.009993673
8/25/2016,3012.65,-0.012618193
8/26/2016,2981.7,-0.010273347
8/29/2016,2979.25,-0.000821679
8/30/2016,3010.45,0.010472434
8/31/2016,3033.95,0.007806142
9/1/2016,2985.15,-0.016084642
9/2/2016,2974.05,-0.003718406
9/6/2016,3000.05,0.008742287
9/7/2016,3010.6,0.003516608
9/8/2016,3003.4,-0.00239155
9/9/2016,3001.05,-0.000782447
9/12/2016,2986.35,-0.004898286
9/14/2016,2957.25,-0.009744337
9/15/2016,2968.25,0.003719672
9/16/2016,2826.45,-0.047772256
9/19/2016,2841.5,0.005324701
9/20/2016,2828.8,-0.00446947
9/21/2016,2810.55,-0.006451499
9/22/2016,2794.85,-0.005586095
9/23/2016,2805.25,0.00372113
9/26/2016,2798.35,-0.002459674
9/27/2016,2822.9,0.008773027
9/28/2016,2839.75,0.005969039
9/29/2016,2807.25,-0.011444669
9/30/2016,2780.95,-0.009368599
10/3/2016,2820.1,0.014077923
10/4/2016,2868.35,0.017109322
10/5/2016,2874.6,0.002178953
10/6/2016,2918.9,0.01541084
10/7/2016,2919.6,0.000239816
10/10/2016,2927.3,0.002637348
10/13/2016,2937.65,0.003535681
10/14/2016,2956.25,0.006331592
10/17/2016,2975.4,0.006477801
10/18/2016,2971.1,-0.001445184
10/19/2016,2977.25,0.00206994
10/20/2016,2980.4,0.001058023
10/21/2016,2966.35,-0.004714132
10/24/2016,2961.8,-0.001533872
10/25/2016,2952.25,-0.003224391
10/26/2016,2924.95,-0.009247184
10/27/2016,2924.85,-3.42E-05
10/28/2016,2910.1,-0.005042994
10/30/2016,2943.65,0.011528813
11/1/2016,2856.2,-0.029708016
11/2/2016,2820.8,-0.01239409
11/3/2016,2818.3,-0.000886273
11/4/2016,2800.75,-0.006227158
11/7/2016,2786.7,-0.005016513
11/8/2016,2722.05,-0.023199483
11/9/2016,2654.55,-0.024797487
11/10/2016,2611.7,-0.016142096
11/11/2016,2643.9,0.012329134
11/15/2016,2658.3,0.005446499
11/16/2016,2669.45,0.00419441
11/17/2016,2695.5,0.009758564
11/18/2016,2711.6,0.005972918
11/21/2016,2689.5,-0.00815017
11/22/2016,2610.1,-0.029522216
11/23/2016,2656.3,0.017700471
11/24/2016,2665,0.003275232
11/25/2016,2678.5,0.005065666
11/28/2016,2725.75,0.01764047
11/29/2016,2684.3,-0.015206824
11/30/2016,2714.2,0.011138844
12/1/2016,2683.7,-0.011237197
12/2/2016,2721.55,0.014103663
12/5/2016,2773.5,0.019088387
12/6/2016,2770.2,-0.001189832
12/7/2016,2734.65,-0.012833008
12/8/2016,2739.45,0.001755252
12/9/2016,2738.05,-0.000511051
12/12/2016,2735.75,-0.000840014
12/13/2016,2735.85,3.66E-05
12/14/2016,2739.5,0.001334137
12/15/2016,2741.25,0.000638803
12/16/2016,2712.3,-0.010560876
12/19/2016,2712.95,0.000239649
12/20/2016,2709.95,-0.001105807
12/21/2016,2724.35,0.005313751
12/22/2016,2713.5,-0.003982601
12/23/2016,2727,0.004975124
12/26/2016,2723.5,-0.001283462
12/27/2016,2701.75,-0.007986047
12/28/2016,2702.15,0.000148052
12/29/2016,2727.9,0.009529449
12/30/2016,2729.8,0.000696506
